gid,terrai_cod,terrai_nom,etnia_nome,municipio_,uf_sigla,superficie,fase_ti,modalidade,reestudo_t,cr,faixa_fron,undadm_cod,undadm_nom,undadm_sig,dominio_un,data_atual,epsg,PROCESSO,NUMERO,ANO,AREA_HA,ID,FASE,ULT_EVENTO,NOME,SUBS,USO,UF,DSProcesso
110,"11101",Dourados,"Guarani Nhandeva,Terena",Dourados,MS,3474.595699999999852,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DOURADOS,Sim,30202002011,COORDENACAO REGIONAL DOURADOS,CR-DOU,t,21/01/2020,"0",868352/2016,"868352","2016",134.45000000,{7528A492-A99C-4AEA-87F1-67E26B444584},AUTORIZAÇÃO DE PESQUISA,227 - AUT PESQ/PAGAMENTO MULTA EFETUADO EM 05/11/2018,MINERACAO SANTA MARIA LTDA,BASALTO,Revestimento,MS,868.352/2016
111,"11201",Enawen�-Naw�,Enawen�-Naw�,"Comodoro,Sapezal,Ju�na",MT,742088.678300000028685,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,Sim,30202002032,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,CR-NOMT,t,10/02/2025,"0",866215/2014,"866215","2014",768.49000000,{CD4602E8-F522-4CC1-BC19-71256796984A},AUTORIZAÇÃO DE PESQUISA,327 - AUT PESQ/DESPACHO RETIFICAÇÃO ALVARÁ PESQUISA PUBL EM 09/01/2024,SL MINERADORA LTDA,DIAMANTE,Industrial,MT,866.215/2014
113,"11401",Erikpats�,Rikbaktsa,Brasnorte,MT,79934.801000000006752,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,N�o,30202002032,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,CR-NOMT,t,,"0",866350/2020,"866350","2020",1709.38000000,{201891DB-0155-4C01-87E9-D035D20344A9},REQUERIMENTO DE LAVRA GARIMPEIRA,333 - REQ PLG/REQUERIMENTO LAVRA GARIMPEIRA PROTOC EM 02/06/2020,Cooprodil Cooperativa de Produtores de Diamantes Ltda.,MINÉRIO DE OURO,Industrial,MT,866.350/2020
113,"11401",Erikpats�,Rikbaktsa,Brasnorte,MT,79934.801000000006752,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,N�o,30202002032,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,CR-NOMT,t,,"0",866631/2019,"866631","2019",2444.16000000,{8199C48C-3D12-45AB-B24E-DEC630F1EB4F},AUTORIZAÇÃO DE PESQUISA,2481 - AUT PESQ/VENCIMENTO ALVARÁ ALTERADO RESOLUÇÃO 76/2021-COVID EM 01/10/2021,JOÃO BATISTA MORAIS SANTOS,MINÉRIO DE OURO,Industrial,MT,866.631/2019
113,"11401",Erikpats�,Rikbaktsa,Brasnorte,MT,79934.801000000006752,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,N�o,30202002032,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,CR-NOMT,t,,"0",866178/2023,"866178","2023",2241.94000000,{139D2146-802A-4A56-BAC8-EB822B1CEE71},AUTORIZAÇÃO DE PESQUISA,323 - AUT PESQ/ALVARÁ DE PESQUISA 03 ANOS PUBL EM 28/09/2023,Roberto Veronese,MINÉRIO DE OURO,Industrial,MT,866.178/2023
114,"11501",Escondido,Rikbaktsa,Cotrigua�u,MT,168938.467999999993481,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,N�o,30202002032,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,CR-NOMT,t,12/04/2021,"0",866438/2019,"866438","2019",9.58000000,{9EF028E1-C883-4F0E-8663-9317920CC06B},REQUERIMENTO DE PESQUISA,1356 - REQ PESQ/RECURSO PROTOC EM 21/10/2022,ANGLO AMERICAN NIQUEL BRASIL LTDA,MINÉRIO DE COBRE,Industrial,MT,866.438/2019
114,"11501",Escondido,Rikbaktsa,Cotrigua�u,MT,168938.467999999993481,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,N�o,30202002032,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,CR-NOMT,t,12/04/2021,"0",867068/2018,"867068","2018",4758.16000000,{DBF7406C-BFCB-4A24-B846-D2B643C1AEA0},APTO PARA DISPONIBILIDADE,243 - AUT PESQ/RECURSO PROTOC EM 21/10/2022,ANGLO AMERICAN NIQUEL BRASIL LTDA,MINÉRIO DE COBRE,Industrial,MT,867.068/2018
114,"11501",Escondido,Rikbaktsa,Cotrigua�u,MT,168938.467999999993481,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,N�o,30202002032,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,CR-NOMT,t,12/04/2021,"0",867078/2018,"867078","2018",7760.66000000,{D0B420E0-460A-48B1-B54D-2E53103C37D6},APTO PARA DISPONIBILIDADE,1356 - REQ PESQ/RECURSO PROTOC EM 21/10/2022,ANGLO AMERICAN NIQUEL BRASIL LTDA,MINÉRIO DE COBRE,Industrial,MT,867.078/2018
114,"11501",Escondido,Rikbaktsa,Cotrigua�u,MT,168938.467999999993481,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,N�o,30202002032,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,CR-NOMT,t,12/04/2021,"0",866438/2019,"866438","2019",146.96000000,{826A6AB4-14CB-41E6-BC2B-56E705F00A88},REQUERIMENTO DE PESQUISA,1356 - REQ PESQ/RECURSO PROTOC EM 21/10/2022,ANGLO AMERICAN NIQUEL BRASIL LTDA,MINÉRIO DE COBRE,Industrial,MT,866.438/2019
114,"11501",Escondido,Rikbaktsa,Cotrigua�u,MT,168938.467999999993481,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,N�o,30202002032,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,CR-NOMT,t,12/04/2021,"0",866062/2024,"866062","2024",5384.66000000,{00809884-19AE-449D-B4D0-95B0494761EC},REQUERIMENTO DE LAVRA GARIMPEIRA,333 - REQ PLG/REQUERIMENTO LAVRA GARIMPEIRA PROTOC EM 01/02/2024,COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP,MINÉRIO DE OURO,Industrial,MT,866.062/2024
114,"11501",Escondido,Rikbaktsa,Cotrigua�u,MT,168938.467999999993481,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,N�o,30202002032,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,CR-NOMT,t,12/04/2021,"0",867076/2018,"867076","2018",246.16000000,{596E8E61-6207-4D68-8397-4BD85CDF1C69},APTO PARA DISPONIBILIDADE,1356 - REQ PESQ/RECURSO PROTOC EM 21/10/2022,ANGLO AMERICAN NIQUEL BRASIL LTDA,MINÉRIO DE COBRE,Industrial,MT,867.076/2018
114,"11501",Escondido,Rikbaktsa,Cotrigua�u,MT,168938.467999999993481,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,N�o,30202002032,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,CR-NOMT,t,12/04/2021,"0",866617/2023,"866617","2023",2.75000000,{29FDA64A-3354-4B92-83E4-D43B6995BB65},REQUERIMENTO DE LAVRA GARIMPEIRA,333 - REQ PLG/REQUERIMENTO LAVRA GARIMPEIRA PROTOC EM 30/08/2023,CCOOPE DE PEQ. MINERADORES DE OURO E P.PRECIOSAS DE N.BANDEIRANTES E OUTROS MUNI,MINÉRIO DE OURO,Industrial,MT,866.617/2023
114,"11501",Escondido,Rikbaktsa,Cotrigua�u,MT,168938.467999999993481,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,N�o,30202002032,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,CR-NOMT,t,12/04/2021,"0",866438/2019,"866438","2019",35.68000000,{2C6BFB00-3772-40AE-99AB-2F72C103C309},REQUERIMENTO DE PESQUISA,1356 - REQ PESQ/RECURSO PROTOC EM 21/10/2022,ANGLO AMERICAN NIQUEL BRASIL LTDA,MINÉRIO DE COBRE,Industrial,MT,866.438/2019
114,"11501",Escondido,Rikbaktsa,Cotrigua�u,MT,168938.467999999993481,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,N�o,30202002032,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,CR-NOMT,t,12/04/2021,"0",866342/2023,"866342","2023",3060.18000000,{13AF6BAB-30CF-4BDD-B590-728FE709F807},REQUERIMENTO DE LAVRA GARIMPEIRA,333 - REQ PLG/REQUERIMENTO LAVRA GARIMPEIRA PROTOC EM 01/06/2023,COOPERATIVA FENIX AGROMINERAL - COFAM,MINÉRIO DE OURO,Industrial,MT,866.342/2023
114,"11501",Escondido,Rikbaktsa,Cotrigua�u,MT,168938.467999999993481,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,N�o,30202002032,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,CR-NOMT,t,12/04/2021,"0",866729/2023,"866729","2023",2448.67000000,{EEF0C603-71BC-4FB8-8CFA-E2379F637C9D},REQUERIMENTO DE LAVRA GARIMPEIRA,333 - REQ PLG/REQUERIMENTO LAVRA GARIMPEIRA PROTOC EM 20/09/2023,COMICOL - COOPERATIVA DOS MINEIRADORES DE COLNIZA E REGIAO,MINÉRIO DE COBRE,Industrial,MT,866.729/2023
114,"11501",Escondido,Rikbaktsa,Cotrigua�u,MT,168938.467999999993481,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,N�o,30202002032,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,CR-NOMT,t,12/04/2021,"0",866439/2019,"866439","2019",1471.07000000,{C77F642B-DB1A-4C37-952B-FDEE6AC1C1EF},AUTORIZAÇÃO DE PESQUISA,243 - AUT PESQ/RECURSO PROTOC EM 21/10/2022,ANGLO AMERICAN NIQUEL BRASIL LTDA,MINÉRIO DE COBRE,Industrial,MT,866.439/2019
114,"11501",Escondido,Rikbaktsa,Cotrigua�u,MT,168938.467999999993481,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,N�o,30202002032,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,CR-NOMT,t,12/04/2021,"0",866101/2023,"866101","2023",0.06000000,{73B88793-138C-46FA-B9EF-F798DB7388FB},REQUERIMENTO DE LAVRA GARIMPEIRA,1339 - REQ PLG/INDEFERIMENTO P/INTERFERÊNCIA TOTAL PUBL EM 28/06/2023,COMICOL - COOPERATIVA DOS MINEIRADORES DE COLNIZA E REGIAO,MINÉRIO DE OURO,Industrial,MT,866.101/2023
114,"11501",Escondido,Rikbaktsa,Cotrigua�u,MT,168938.467999999993481,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,N�o,30202002032,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,CR-NOMT,t,12/04/2021,"0",866372/2022,"866372","2022",193.00000000,{F8DD5C7C-4D2C-4F3C-AA7F-16441553D0BC},REQUERIMENTO DE PESQUISA,136 - REQ PESQ/DOCUMENTO DIVERSO PROTOC EM 06/09/2022,OXYCER HOLDING CORPORATION - EXCLUSIVE INTERNATIONAL BUSINESS CORPORATION E COMERCIAL IMPORTADORA E EXPORTADORA LTDA,OURO,Industrial,MT,866.372/2022
114,"11501",Escondido,Rikbaktsa,Cotrigua�u,MT,168938.467999999993481,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,N�o,30202002032,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,CR-NOMT,t,12/04/2021,"0",867066/2018,"867066","2018",9655.69000000,{C226B41B-C242-415E-863D-827F6FB761FC},REQUERIMENTO DE PESQUISA,243 - AUT PESQ/RECURSO PROTOC EM 21/10/2022,ANGLO AMERICAN NIQUEL BRASIL LTDA,MINÉRIO DE COBRE,Industrial,MT,867.066/2018
114,"11501",Escondido,Rikbaktsa,Cotrigua�u,MT,168938.467999999993481,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,N�o,30202002032,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,CR-NOMT,t,12/04/2021,"0",867076/2018,"867076","2018",145.36000000,{C02EB064-EB26-4EB1-A3CE-2A7AE03CC571},APTO PARA DISPONIBILIDADE,1356 - REQ PESQ/RECURSO PROTOC EM 21/10/2022,ANGLO AMERICAN NIQUEL BRASIL LTDA,MINÉRIO DE COBRE,Industrial,MT,867.076/2018
114,"11501",Escondido,Rikbaktsa,Cotrigua�u,MT,168938.467999999993481,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,N�o,30202002032,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,CR-NOMT,t,12/04/2021,"0",866078/2019,"866078","2019",8273.59000000,{8C92BC0B-AB64-4A0E-86DB-277F9069D068},AUTORIZAÇÃO DE PESQUISA,2481 - AUT PESQ/VENCIMENTO ALVARÁ ALTERADO RESOLUÇÃO 76/2021-COVID EM 01/10/2021,NEXA RECURSOS MINERAIS S.A.,MINÉRIO DE COBRE,Industrial,MT,866.078/2019
114,"11501",Escondido,Rikbaktsa,Cotrigua�u,MT,168938.467999999993481,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,N�o,30202002032,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,CR-NOMT,t,12/04/2021,"0",866101/2023,"866101","2023",0.03000000,{E0650AF0-4BA0-44F6-A763-30558CDEE6F9},REQUERIMENTO DE LAVRA GARIMPEIRA,1339 - REQ PLG/INDEFERIMENTO P/INTERFERÊNCIA TOTAL PUBL EM 28/06/2023,COMICOL - COOPERATIVA DOS MINEIRADORES DE COLNIZA E REGIAO,MINÉRIO DE OURO,Industrial,MT,866.101/2023
114,"11501",Escondido,Rikbaktsa,Cotrigua�u,MT,168938.467999999993481,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,N�o,30202002032,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,CR-NOMT,t,12/04/2021,"0",867069/2018,"867069","2018",6958.58000000,{031715C8-453E-4874-BF91-3DBBA370A621},REQUERIMENTO DE PESQUISA,1356 - REQ PESQ/RECURSO PROTOC EM 21/10/2022,ANGLO AMERICAN NIQUEL BRASIL LTDA,MINÉRIO DE COBRE,Industrial,MT,867.069/2018
114,"11501",Escondido,Rikbaktsa,Cotrigua�u,MT,168938.467999999993481,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,N�o,30202002032,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,CR-NOMT,t,12/04/2021,"0",866306/2019,"866306","2019",2009.34000000,{A4F5DF1D-3BB9-4D19-A7F4-DFB1C903D074},REQUERIMENTO DE LAVRA GARIMPEIRA,333 - REQ PLG/REQUERIMENTO LAVRA GARIMPEIRA PROTOC EM 02/05/2019,CCOOPE DE PEQ. MINERADORES DE OURO E P.PRECIOSAS DE N.BANDEIRANTES E OUTROS MUNI,MINÉRIO DE COBRE,Industrial,MT,866.306/2019
114,"11501",Escondido,Rikbaktsa,Cotrigua�u,MT,168938.467999999993481,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,N�o,30202002032,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,CR-NOMT,t,12/04/2021,"0",867077/2018,"867077","2018",5096.07000000,{6B57B92B-85D0-40EC-806B-E683AF8059F2},APTO PARA DISPONIBILIDADE,1356 - REQ PESQ/RECURSO PROTOC EM 21/10/2022,ANGLO AMERICAN NIQUEL BRASIL LTDA,MINÉRIO DE COBRE,Industrial,MT,867.077/2018
114,"11501",Escondido,Rikbaktsa,Cotrigua�u,MT,168938.467999999993481,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,N�o,30202002032,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,CR-NOMT,t,12/04/2021,"0",867080/2018,"867080","2018",9607.61000000,{DD24D016-71A4-4926-A0D3-258EB438F699},REQUERIMENTO DE PESQUISA,1356 - REQ PESQ/RECURSO PROTOC EM 21/10/2022,ANGLO AMERICAN NIQUEL BRASIL LTDA,MINÉRIO DE COBRE,Industrial,MT,867.080/2018
114,"11501",Escondido,Rikbaktsa,Cotrigua�u,MT,168938.467999999993481,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,N�o,30202002032,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,CR-NOMT,t,12/04/2021,"0",866438/2019,"866438","2019",5.46000000,{20C4293C-5EBD-41FB-9D9B-6829967CEFAE},REQUERIMENTO DE PESQUISA,1356 - REQ PESQ/RECURSO PROTOC EM 21/10/2022,ANGLO AMERICAN NIQUEL BRASIL LTDA,MINÉRIO DE COBRE,Industrial,MT,866.438/2019
114,"11501",Escondido,Rikbaktsa,Cotrigua�u,MT,168938.467999999993481,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,N�o,30202002032,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,CR-NOMT,t,12/04/2021,"0",866101/2023,"866101","2023",1.92000000,{E528EC4A-85ED-48F9-8715-AE205DC79EFF},REQUERIMENTO DE LAVRA GARIMPEIRA,1339 - REQ PLG/INDEFERIMENTO P/INTERFERÊNCIA TOTAL PUBL EM 28/06/2023,COMICOL - COOPERATIVA DOS MINEIRADORES DE COLNIZA E REGIAO,MINÉRIO DE OURO,Industrial,MT,866.101/2023
114,"11501",Escondido,Rikbaktsa,Cotrigua�u,MT,168938.467999999993481,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,N�o,30202002032,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,CR-NOMT,t,12/04/2021,"0",866077/2019,"866077","2019",9242.62000000,{8D14DF6A-A8FD-4F0A-89C0-BABFC3A6E81F},AUTORIZAÇÃO DE PESQUISA,2481 - AUT PESQ/VENCIMENTO ALVARÁ ALTERADO RESOLUÇÃO 76/2021-COVID EM 01/10/2021,NEXA RECURSOS MINERAIS S.A.,MINÉRIO DE COBRE,Industrial,MT,866.077/2019
114,"11501",Escondido,Rikbaktsa,Cotrigua�u,MT,168938.467999999993481,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,N�o,30202002032,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,CR-NOMT,t,12/04/2021,"0",866101/2023,"866101","2023",0.71000000,{2D9DCF42-4C0B-4984-82BA-6668835E731F},REQUERIMENTO DE LAVRA GARIMPEIRA,1339 - REQ PLG/INDEFERIMENTO P/INTERFERÊNCIA TOTAL PUBL EM 28/06/2023,COMICOL - COOPERATIVA DOS MINEIRADORES DE COLNIZA E REGIAO,MINÉRIO DE OURO,Industrial,MT,866.101/2023
119,"12101",�vare I,Tik�na,"Santo Ant�nio do I��,S�o Paulo de Oliven�a,Tabatinga",AM,548177.596299999975599,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DO ALTO SOLIMOES,Sim,30202001857,COORDENACAO REGIONAL DO ALTO SOLIMOES,CR-AS,t,11/10/2024,"0",880047/2015,"880047","2015",9369.86000000,{40325879-713A-43F4-9AA6-CDB5BFBB7590},REQUERIMENTO DE LAVRA GARIMPEIRA,333 - REQ PLG/REQUERIMENTO LAVRA GARIMPEIRA PROTOC EM 11/03/2015,COOPERATIVA DE GARIMPEIROS E MINERADORES - GOLDCOOP,MINÉRIO DE OURO,Industrial,AM,880.047/2015
122,"12401",Fazenda Bahiana,Patax�,Camamu,BA,304.560000000000002,Regularizada,Reserva Ind�gena,,COORDENACAO REGIONAL SUL DA BAHIA,N�o,30202001990,COORDENACAO REGIONAL SUL DA BAHIA,CR-SBA,t,,"0",873534/2009,"873534","2009",1517.55000000,{D47B7202-A10F-411F-992F-10C4030C1913},AUTORIZAÇÃO DE PESQUISA,1349 - DISPONIB/TORNA S/EFEITO DISPONIB ART 26-ÁREA AUT PESQ PUBL EM 10/03/2017,Rio de Contas Desenvolvimentos Minerais Ltda,MINÉRIO DE FERRO,Industrial,BA,873.534/2009
122,"12401",Fazenda Bahiana,Patax�,Camamu,BA,304.560000000000002,Regularizada,Reserva Ind�gena,,COORDENACAO REGIONAL SUL DA BAHIA,N�o,30202001990,COORDENACAO REGIONAL SUL DA BAHIA,CR-SBA,t,,"0",872036/2014,"872036","2014",1688.49000000,{8E5430FF-D39C-42F4-B882-ABEEAE6CF7ED},AUTORIZAÇÃO DE PESQUISA,318 - AUT PESQ/RELATÓRIO PESQUISA NÃO APROVADO ART 30 II CM PUBL EM 01/02/2017,Rio de Contas Desenvolvimentos Minerais Ltda,BAUXITA,Industrial,BA,872.036/2014
122,"12401",Fazenda Bahiana,Patax�,Camamu,BA,304.560000000000002,Regularizada,Reserva Ind�gena,,COORDENACAO REGIONAL SUL DA BAHIA,N�o,30202001990,COORDENACAO REGIONAL SUL DA BAHIA,CR-SBA,t,,"0",873523/2009,"873523","2009",1898.28000000,{FBC7D14B-708D-43C1-B633-BD7F4F7FDBDD},AUTORIZAÇÃO DE PESQUISA,1349 - DISPONIB/TORNA S/EFEITO DISPONIB ART 26-ÁREA AUT PESQ PUBL EM 10/03/2017,Rio de Contas Desenvolvimentos Minerais Ltda,MINÉRIO DE FERRO,Industrial,BA,873.523/2009
125,"12701",Fazenda Guarani,"Patax�,Kren�k","Senhora do Porto,Carm�sia",MG,3269.712599999999838,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DE MINAS GERAIS E ESPIRITO SANTO,N�o,30202002067,COORDENACAO REGIONAL DE MINAS GERAIS E ESPIRITO SANTO,CR-MGES,t,,"0",830020/2019,"830020","2019",926.43000000,{04B394B5-4CD0-4F03-8160-09D01A6C81D9},REQUERIMENTO DE LAVRA GARIMPEIRA,333 - REQ PLG/REQUERIMENTO LAVRA GARIMPEIRA PROTOC EM 07/01/2019,COOPERMINERAL - COOPERATIVA DE TRABALHO DOS MINERADORES DO ESTADO DA BAHIA,ÁGUA MARINHA,Gema,MG,830.020/2019
125,"12701",Fazenda Guarani,"Patax�,Kren�k","Senhora do Porto,Carm�sia",MG,3269.712599999999838,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DE MINAS GERAIS E ESPIRITO SANTO,N�o,30202002067,COORDENACAO REGIONAL DE MINAS GERAIS E ESPIRITO SANTO,CR-MGES,t,,"0",833145/2013,"833145","2013",753.42000000,{57764305-78E2-46CF-966C-17E159A0D4C4},AUTORIZAÇÃO DE PESQUISA,318 - AUT PESQ/RELATÓRIO PESQUISA NÃO APROVADO ART 30 II CM PUBL EM 29/06/2017,"BRASPEDRAS - COMERCIO, IMPORTACAO E EXPORTACAO EIRELI",GRANITO,Revestimento,MG,833.145/2013
125,"12701",Fazenda Guarani,"Patax�,Kren�k","Senhora do Porto,Carm�sia",MG,3269.712599999999838,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DE MINAS GERAIS E ESPIRITO SANTO,N�o,30202002067,COORDENACAO REGIONAL DE MINAS GERAIS E ESPIRITO SANTO,CR-MGES,t,,"0",830232/2023,"830232","2023",1129.13000000,{27164F63-4F82-46F0-9847-FF1FBD61C48C},AUTORIZAÇÃO DE PESQUISA,294 - AUT PESQ/RENÚNCIA AUTORIZAÇÃO PESQUISA HOMOLOGADA PUBL EM 09/05/2024,ACLARA RESOURCES MINERACAO LTDA.,CASSITERITA,Industrial,MG,830.232/2023
125,"12701",Fazenda Guarani,"Patax�,Kren�k","Senhora do Porto,Carm�sia",MG,3269.712599999999838,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DE MINAS GERAIS E ESPIRITO SANTO,N�o,30202002067,COORDENACAO REGIONAL DE MINAS GERAIS E ESPIRITO SANTO,CR-MGES,t,,"0",830230/2023,"830230","2023",1943.67000000,{F11E0331-FC52-487E-86F8-FF24A7C5E169},AUTORIZAÇÃO DE PESQUISA,294 - AUT PESQ/RENÚNCIA AUTORIZAÇÃO PESQUISA HOMOLOGADA PUBL EM 09/05/2024,ACLARA RESOURCES MINERACAO LTDA.,CASSITERITA,Industrial,MG,830.230/2023
125,"12701",Fazenda Guarani,"Patax�,Kren�k","Senhora do Porto,Carm�sia",MG,3269.712599999999838,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DE MINAS GERAIS E ESPIRITO SANTO,N�o,30202002067,COORDENACAO REGIONAL DE MINAS GERAIS E ESPIRITO SANTO,CR-MGES,t,,"0",830586/2023,"830586","2023",1954.86000000,{199F6DFD-D1D8-4C05-931A-FC10C5761EDF},AUTORIZAÇÃO DE PESQUISA,294 - AUT PESQ/RENÚNCIA AUTORIZAÇÃO PESQUISA HOMOLOGADA PUBL EM 07/06/2024,ACLARA RESOURCES MINERACAO LTDA.,CASSITERITA,Industrial,MG,830.586/2023
125,"12701",Fazenda Guarani,"Patax�,Kren�k","Senhora do Porto,Carm�sia",MG,3269.712599999999838,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DE MINAS GERAIS E ESPIRITO SANTO,N�o,30202002067,COORDENACAO REGIONAL DE MINAS GERAIS E ESPIRITO SANTO,CR-MGES,t,,"0",834555/2007,"834555","2007",1946.42000000,{5D1E8DDF-EF81-4A92-8E71-10D49C9F08A2},AUTORIZAÇÃO DE PESQUISA,662 - NOTIFICAÇÃO ADM PGTO DÉBITO MULTA PUBL EM 20/01/2021,Brazminco Ltda,MINÉRIO DE FERRO,Industrial,MG,834.555/2007
126,"12801",Figueiras,Pares�,"Barra do Bugres,Tangar� da Serra",MT,9858.929099999999380,Regularizada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DE CUIABA,N�o,30202002025,COORDENACAO REGIONAL DE CUIABA,CR-CGB,t,10/03/2021,"0",866328/2020,"866328","2020",845.80000000,{C13CAA0E-234B-4CDF-9F29-321F4B668DE3},REQUERIMENTO DE LAVRA GARIMPEIRA,347 - REQ PLG/PRORROGAÇÃO PRAZO EXIGÊNCIA NEGADA PUBL EM 25/10/2022,COOPERATIVA DOS MINERADOES DO VALE DO GUAPORE,MINÉRIO DE OURO,Industrial,MT,866.328/2020
129,"13101",Fulni-�,Fulni-�,"Ita�ba,�guas Belas",PE,11505.709999999999127,Regularizada,Reserva Ind�gena,,COORDENACAO REGIONAL BAIXO S�O FRANCISCO,N�o,30202001983,COORDENACAO REGIONAL BAIXO S�O FRANCISCO,CR-BSF,t,30/01/2025,"0",840320/2015,"840320","2015",1898.14000000,{E60BA6C6-337B-4AB3-9A3D-46AA6EC6A538},AUTORIZAÇÃO DE PESQUISA,2116 - AUT PESQ/BAIXA TRANSCRIÇÃO ALVARÁ - LIBERADA PARA EDITAL EM 29/07/2019,FRANCISCO JOSE PEREIRA CAVALCANTE MATOS,MINÉRIO DE COBRE,Industrial,PE,840.320/2015
